id	name	kind
gene::2931	GSK3A	gene
gene::2932	GSK3B	gene
gene::2934	GSN	gene
gene::2935	GSPT1	gene
gene::2936	GSR	gene
gene::2937	GSS	gene
gene::2938	GSTA1	gene
gene::2939	GSTA2	gene
gene::2940	GSTA3	gene
gene::2941	GSTA4	gene
gene::2944	GSTM1	gene
gene::2946	GSTM2	gene
gene::2947	GSTM3	gene
gene::2948	GSTM4	gene
gene::2949	GSTM5	gene
gene::2950	GSTP1	gene
gene::2952	GSTT1	gene
gene::2953	GSTT2	gene
gene::2954	GSTZ1	gene
gene::2956	MSH6	gene
gene::2957	GTF2A1	gene
gene::2958	GTF2A2	gene
gene::2959	GTF2B	gene
gene::2960	GTF2E1	gene
gene::2961	GTF2E2	gene
gene::2962	GTF2F1	gene
gene::2963	GTF2F2	gene
gene::2965	GTF2H1	gene
gene::2966	GTF2H2	gene
gene::2967	GTF2H3	gene
gene::2968	GTF2H4	gene
gene::2969	GTF2I	gene
gene::2971	GTF3A	gene
gene::2972	BRF1	gene
gene::2975	GTF3C1	gene
gene::2976	GTF3C2	gene
gene::29760	BLNK	gene
gene::29761	USP25	gene
gene::29763	PACSIN3	gene
gene::29765	TMOD4	gene
gene::29766	TMOD3	gene
gene::29767	TMOD2	gene
gene::2977	GUCY1A2	gene
gene::29775	CARD10	gene
gene::29777	ABT1	gene
gene::2978	GUCA1A	gene
gene::29780	PARVB	gene
gene::29781	NCAPH2	gene
gene::29785	CYP2S1	gene
gene::29789	OLA1	gene
gene::2979	GUCA1B	gene
gene::29796	UQCR10	gene
gene::29798	C2orf27A	gene
gene::29799	YPEL1	gene
gene::2980	GUCA2A	gene
gene::29800	ZDHHC1	gene
gene::29801	ZDHHC8	gene
gene::29802	VPREB3	gene
gene::29803	REPIN1	gene
gene::2981	GUCA2B	gene
gene::2982	GUCY1A3	gene
gene::2983	GUCY1B3	gene
gene::2984	GUCY2C	gene
gene::29841	GRHL1	gene
gene::29842	TFCP2L1	gene
gene::29843	SENP1	gene
gene::29844	TFPT	gene
gene::29850	TRPM5	gene
gene::29851	ICOS	gene
gene::29855	UBN1	gene
gene::2986	GUCY2F	gene
gene::2987	GUK1	gene
gene::2988	GUK2	gene
gene::29880	ALG5	gene
gene::29881	NPC1L1	gene
gene::29882	ANAPC2	gene
gene::29883	CNOT7	gene
gene::29886	SNX8	gene
gene::29887	SNX10	gene
gene::29888	STRN4	gene
gene::29889	GNL2	gene
gene::29890	RBM15B	gene
gene::29893	PSMC3IP	gene
gene::29894	CPSF1	gene
gene::29895	MYLPF	gene
gene::29896	TRA2A	gene
gene::29899	GPSM2	gene
gene::2990	GUSB	gene
gene::29901	SAC3D1	gene
gene::29902	FAM216A	gene
gene::29903	CCDC106	gene
gene::29904	EEF2K	gene
gene::29906	ST8SIA5	gene
gene::29907	SNX15	gene
gene::29909	GPR171	gene
gene::29911	HOOK2	gene
gene::29914	UBIAD1	gene
gene::29915	HCFC2	gene
gene::29916	SNX11	gene
gene::29919	C18orf8	gene
gene::2992	GYG1	gene
gene::29920	PYCR2	gene
gene::29922	NME7	gene
gene::29923	HILPDA	gene
gene::29924	EPN1	gene
gene::29925	GMPPB	gene
gene::29926	GMPPA	gene
gene::29927	SEC61A1	gene
gene::29928	TIMM22	gene
gene::29929	ALG6	gene
gene::2993	GYPA	gene
gene::29930	PCDHB1	gene
gene::29933	GPR132	gene
gene::29934	SNX12	gene
gene::29935	RPA4	gene
gene::29937	NENF	gene
gene::2994	GYPB	gene
gene::29940	DSE	gene
gene::29941	PKN3	gene
gene::29942	PURG	gene
gene::29943	PADI1	gene
gene::29944	PNMA3	gene
gene::29945	ANAPC4	gene
gene::29946	SERTAD3	gene
gene::29947	DNMT3L	gene
gene::29948	OSGIN1	gene
gene::29949	IL19	gene
gene::2995	GYPC	gene
gene::29950	SERTAD1	gene
gene::29951	PDZRN4	gene
gene::29952	DPP7	gene
gene::29953	TRHDE	gene
gene::29954	POMT2	gene
gene::29956	CERS2	gene
gene::29957	SLC25A24	gene
gene::29958	DMGDH	gene
gene::29959	NRBP1	gene
gene::2996	GYPE	gene
gene::29960	FTSJ2	gene
gene::29964	PRICKLE4	gene
gene::29965	CDIP1	gene
gene::29966	STRN3	gene
gene::29967	LRP12	gene
gene::29968	PSAT1	gene
gene::29969	MDFIC	gene
gene::2997	GYS1	gene
gene::29970	SCHIP1	gene
gene::29974	A1CF	gene
gene::29978	UBQLN2	gene
gene::29979	UBQLN1	gene
gene::2998	GYS2	gene
gene::29980	DONSON	gene
gene::29982	NRBF2	gene
gene::29984	RHOD	gene
gene::29985	SLC39A3	gene
gene::29986	SLC39A2	gene
gene::29988	SLC2A8	gene
gene::29989	OBP2B	gene
gene::2999	GZMH	gene
gene::29990	PILRB	gene
gene::29991	OBP2A	gene
gene::29992	PILRA	gene
gene::29993	PACSIN1	gene
gene::29994	BAZ2B	gene
gene::29995	LMCD1	gene
gene::29997	GLTSCR2	gene
gene::29998	GLTSCR1	gene
gene::29999	FSCN3	gene
gene::30	ACAA1	gene
gene::3000	GUCY2D	gene
gene::30000	TNPO2	gene
gene::30001	ERO1L	gene
gene::30008	EFEMP2	gene
gene::30009	TBX21	gene
gene::3001	GZMA	gene
gene::30010	NXPH1	gene
gene::30011	SH3KBP1	gene
gene::30012	TLX3	gene
gene::30014	SPANXA1	gene
gene::3002	GZMB	gene
gene::3003	GZMK	gene
gene::3004	GZMM	gene
gene::3005	H1F0	gene
gene::3006	HIST1H1C	gene
gene::30061	SLC40A1	gene
gene::30062	RAX	gene
gene::3007	HIST1H1D	gene
gene::3008	HIST1H1E	gene
gene::3009	HIST1H1B	gene
gene::301	ANXA1	gene
gene::3010	HIST1H1T	gene
gene::3012	HIST1H2AE	gene
gene::3013	HIST1H2AD	gene
gene::3014	H2AFX	gene
gene::3015	H2AFZ	gene
gene::3017	HIST1H2BD	gene
gene::3018	HIST1H2BB	gene
gene::302	ANXA2	gene
gene::3020	H3F3A	gene
gene::3021	H3F3B	gene
gene::3024	HIST1H1A	gene
gene::3026	HABP2	gene
gene::3028	HSD17B10	gene
gene::3029	HAGH	gene
gene::3030	HADHA	gene
gene::3032	HADHB	gene
gene::3033	HADH	gene
gene::3034	HAL	gene
gene::3035	HARS	gene
gene::3036	HAS1	gene
gene::3037	HAS2	gene
gene::3038	HAS3	gene
gene::3039	HBA1	gene
gene::3040	HBA2	gene
gene::3042	HBM	gene
gene::3043	HBB	gene
gene::3045	HBD	gene
gene::3046	HBE1	gene
gene::3047	HBG1	gene
gene::3048	HBG2	gene
gene::3049	HBQ1	gene
gene::3050	HBZ	gene
gene::3052	HCCS	gene
gene::3053	SERPIND1	gene
gene::3054	HCFC1	gene
gene::3055	HCK	gene
gene::3059	HCLS1	gene
gene::306	ANXA3	gene
gene::3060	HCRT	gene
gene::3061	HCRTR1	gene
gene::3062	HCRTR2	gene
gene::3064	HTT	gene
gene::3065	HDAC1	gene
gene::3066	HDAC2	gene
gene::3067	HDC	gene
gene::3068	HDGF	gene
gene::3069	HDLBP	gene
gene::307	ANXA4	gene
gene::3070	HELLS	gene
gene::3071	NCKAP1L	gene
gene::3073	HEXA	gene
gene::3074	HEXB	gene
gene::3075	CFH	gene
gene::3077	HFE	gene
gene::3078	CFHR1	gene
gene::308	ANXA5	gene
gene::3080	CFHR2	gene
gene::3081	HGD	gene
gene::30811	HUNK	gene
gene::30812	SOX8	gene
gene::30813	VSX1	gene
gene::30814	PLA2G2E	gene
gene::30815	ST6GALNAC6	gene
gene::30816	ERVW-1	gene
gene::30817	ADGRE2	gene
gene::30818	KCNIP3	gene
gene::30819	KCNIP2	gene
gene::3082	HGF	gene
gene::30820	KCNIP1	gene
gene::30827	CXXC1	gene
gene::3083	HGFAC	gene
gene::30832	ZNF354C	gene
gene::30833	NT5C	gene
gene::30834	ZNRD1	gene
gene::30835	CD209	gene
gene::30836	DNTTIP2	gene
gene::30837	SOCS7	gene
gene::3084	NRG1	gene
gene::30844	EHD4	gene
gene::30845	EHD3	gene
gene::30846	EHD2	gene
gene::30848	CTAG2	gene
gene::30849	PIK3R4	gene
gene::30850	CDR2L	gene
gene::30851	TAX1BP3	gene
gene::3087	HHEX	gene
gene::309	ANXA6	gene
gene::3090	HIC1	gene
gene::3091	HIF1A	gene
gene::3092	HIP1	gene
gene::3093	UBE2K	gene
gene::3094	HINT1	gene
gene::3096	HIVEP1	gene
gene::30968	STOML2	gene
gene::3097	HIVEP2	gene
gene::3098	HK1	gene
gene::3099	HK2	gene
gene::31	ACACA	gene
gene::310	ANXA7	gene
gene::3101	HK3	gene
gene::3104	ZBTB48	gene
gene::3105	HLA-A	gene
gene::3106	HLA-B	gene
gene::3107	HLA-C	gene
gene::3108	HLA-DMA	gene
gene::3109	HLA-DMB	gene
gene::311	ANXA11	gene
gene::3110	MNX1	gene
gene::3111	HLA-DOA	gene
gene::3112	HLA-DOB	gene
gene::3113	HLA-DPA1	gene
gene::3115	HLA-DPB1	gene
gene::3117	HLA-DQA1	gene
gene::3118	HLA-DQA2	gene
gene::3119	HLA-DQB1	gene
gene::312	ANXA13	gene
gene::3120	HLA-DQB2	gene
gene::3121	HLA-DQB3	gene
gene::3122	HLA-DRA	gene
gene::3123	HLA-DRB1	gene
gene::3125	HLA-DRB3	gene
gene::3126	HLA-DRB4	gene
gene::3127	HLA-DRB5	gene
gene::313	AOAH	gene
gene::3131	HLF	gene
gene::3133	HLA-E	gene
gene::3134	HLA-F	gene
gene::3135	HLA-G	gene
gene::314	AOC2	gene
gene::3140	MR1	gene
gene::3141	HLCS	gene
gene::3142	HLX	gene
gene::3145	HMBS	gene
gene::3146	HMGB1	gene
gene::3148	HMGB2	gene
gene::3149	HMGB3	gene
gene::3150	HMGN1	gene
gene::3151	HMGN2	gene
gene::3155	HMGCL	gene
gene::3156	HMGCR	gene
gene::3157	HMGCS1	gene
gene::3158	HMGCS2	gene
gene::3159	HMGA1	gene
gene::316	AOX1	gene
gene::3161	HMMR	gene
gene::3162	HMOX1	gene
gene::3163	HMOX2	gene
gene::3164	NR4A1	gene
gene::3166	HMX1	gene
gene::3167	HMX2	gene
gene::3169	FOXA1	gene
gene::317	APAF1	gene
gene::3170	FOXA2	gene
gene::3171	FOXA3	gene
gene::3172	HNF4A	gene
gene::3174	HNF4G	gene
gene::3175	ONECUT1	gene
gene::3176	HNMT	gene
gene::317647	FLJ11857	gene
gene::317649	EIF4E3	gene
gene::317662	FAM149B1	gene
gene::317671	RFESD	gene
gene::3177	SLC29A2	gene
gene::317701	VN1R2	gene
gene::317703	VN1R4	gene
gene::317705	VN1R5	gene
gene::317719	KLHL10	gene
gene::317749	DHRS4L2	gene
gene::317754	POTED	gene
gene::317761	C14orf39	gene
gene::317762	CCDC85C	gene
gene::317772	HIST2H2AB	gene
gene::317781	DDX51	gene
gene::3178	HNRNPA1	gene
gene::318	NUDT2	gene
gene::3181	HNRNPA2B1	gene
gene::3182	HNRNPAB	gene
gene::3183	HNRNPC	gene
gene::3184	HNRNPD	gene
gene::3185	HNRNPF	gene
gene::3187	HNRNPH1	gene
gene::3188	HNRNPH2	gene
gene::3189	HNRNPH3	gene
gene::319	APOF	gene
gene::3190	HNRNPK	gene
gene::319089	TTC6	gene
gene::3191	HNRNPL	gene
gene::319100	TAAR6	gene
gene::319101	KRT73	gene
gene::3192	HNRNPU	gene
gene::3195	TLX1	gene
gene::3196	TLX2	gene
gene::3198	HOXA1	gene
gene::3199	HOXA2	gene
gene::32	ACACB	gene
gene::320	APBA1	gene
gene::3200	HOXA3	gene
gene::3201	HOXA4	gene
gene::3202	HOXA5	gene
gene::3203	HOXA6	gene
gene::3204	HOXA7	gene
gene::3205	HOXA9	gene
gene::3206	HOXA10	gene
gene::3207	HOXA11	gene
gene::3208	HPCA	gene
gene::3209	HOXA13	gene
gene::321	APBA2	gene
gene::3211	HOXB1	gene
gene::3212	HOXB2	gene
gene::3213	HOXB3	gene
gene::3214	HOXB4	gene
gene::3215	HOXB5	gene
gene::3216	HOXB6	gene
gene::3217	HOXB7	gene
gene::3218	HOXB8	gene
gene::3219	HOXB9	gene
gene::322	APBB1	gene
gene::3221	HOXC4	gene
gene::3222	HOXC5	gene
gene::3223	HOXC6	gene
gene::3224	HOXC8	gene
gene::3225	HOXC9	gene
gene::3226	HOXC10	gene
gene::3227	HOXC11	gene
gene::3228	HOXC12	gene
gene::3229	HOXC13	gene
gene::323	APBB2	gene
gene::3231	HOXD1	gene
gene::3232	HOXD3	gene
gene::3233	HOXD4	gene
gene::3234	HOXD8	gene
gene::3235	HOXD9	gene
gene::3236	HOXD10	gene
gene::3237	HOXD11	gene
gene::3238	HOXD12	gene
gene::3239	HOXD13	gene
gene::324	APC	gene
gene::3240	HP	gene
gene::3241	HPCAL1	gene
gene::3242	HPD	gene
gene::3248	HPGD	gene
gene::3249	HPN	gene
gene::325	APCS	gene
gene::3250	HPR	gene
gene::3251	HPRT1	gene
gene::3257	HPS1	gene
gene::326	AIRE	gene
gene::3263	HPX	gene
gene::326340	ZAR1	gene
gene::3265	HRAS	gene
gene::3266	ERAS	gene
gene::326624	RAB37	gene
gene::326625	MMAB	gene
gene::3267	AGFG1	gene
gene::3268	AGFG2	gene
gene::3269	HRH1	gene
gene::327	APEH	gene
gene::3270	HRC	gene
gene::3273	HRG	gene
gene::3274	HRH2	gene
gene::3275	PRMT2	gene
gene::3276	PRMT1	gene
gene::327657	SERPINA9	gene
gene::328	APEX1	gene
gene::3280	HES1	gene
gene::3281	HSBP1	gene
gene::3283	HSD3B1	gene
gene::3284	HSD3B2	gene
gene::329	BIRC2	gene
gene::3290	HSD11B1	gene
gene::3291	HSD11B2	gene
gene::3292	HSD17B1	gene
gene::3293	HSD17B3	gene
gene::3294	HSD17B2	gene
gene::3295	HSD17B4	gene
gene::3297	HSF1	gene
gene::3298	HSF2	gene
gene::3299	HSF4	gene
gene::33	ACADL	gene
gene::330	BIRC3	gene
gene::3300	DNAJB2	gene
gene::3301	DNAJA1	gene
gene::3303	HSPA1A	gene
gene::3304	HSPA1B	gene
gene::3305	HSPA1L	gene
gene::3306	HSPA2	gene
gene::3308	HSPA4	gene
gene::3309	HSPA5	gene
gene::331	XIAP	gene
gene::3310	HSPA6	gene
gene::3312	HSPA8	gene
gene::3313	HSPA9	gene
gene::3315	HSPB1	gene
gene::3316	HSPB2	gene
gene::332	BIRC5	gene
gene::3320	HSP90AA1	gene
gene::3321	IGSF3	gene
gene::3326	HSP90AB1	gene
gene::3329	HSPD1	gene
gene::333	APLP1	gene
gene::3336	HSPE1	gene
gene::3337	DNAJB1	gene
gene::3338	DNAJC4	gene
gene::3339	HSPG2	gene
gene::333926	PPM1J	gene
gene::333929	SNAI3	gene
gene::333932	HIST2H3A	gene
gene::334	APLP2	gene
gene::3340	NDST1	gene
gene::3344	FOXN2	gene
gene::3346	HTN1	gene
gene::3347	HTN3	gene
gene::335	APOA1	gene
gene::3350	HTR1A	gene
gene::3351	HTR1B	gene
gene::3352	HTR1D	gene
gene::3354	HTR1E	gene
gene::3355	HTR1F	gene
gene::3356	HTR2A	gene
gene::3357	HTR2B	gene
gene::3358	HTR2C	gene
gene::3359	HTR3A	gene
gene::336	APOA2	gene
gene::3360	HTR4	gene
gene::3361	HTR5A	gene
gene::3362	HTR6	gene
gene::3363	HTR7	gene
gene::3364	HUS1	gene
gene::337	APOA4	gene
gene::3371	TNC	gene
gene::3373	HYAL1	gene
gene::3375	IAPP	gene
gene::3376	IARS	gene
gene::337867	UBAC2	gene
gene::337876	CHSY3	gene
gene::337878	KRTAP7-1	gene
gene::337879	KRTAP8-1	gene
gene::337880	KRTAP11-1	gene
gene::337882	KRTAP19-1	gene
gene::337959	KRTAP13-2	gene
gene::337960	KRTAP13-3	gene
gene::337963	KRTAP23-1	gene
gene::337966	KRTAP6-1	gene
gene::337967	KRTAP6-2	gene
gene::337968	KRTAP6-3	gene
gene::337969	KRTAP19-2	gene
gene::337970	KRTAP19-3	gene
gene::337971	KRTAP19-4	gene
gene::337972	KRTAP19-5	gene
gene::337973	KRTAP19-6	gene
gene::337974	KRTAP19-7	gene
gene::337975	KRTAP20-1	gene
gene::337976	KRTAP20-2	gene
gene::337977	KRTAP21-1	gene
gene::337978	KRTAP21-2	gene
gene::337979	KRTAP22-1	gene
gene::337985	KRTAP20-3	gene
gene::338	APOB	gene
gene::338094	FAM151A	gene
gene::3381	IBSP	gene
gene::3382	ICA1	gene
gene::3383	ICAM1	gene
gene::338321	NLRP9	gene
gene::338322	NLRP10	gene
gene::338323	NLRP14	gene
gene::338324	S100A7A	gene
gene::338328	GPIHBP1	gene
gene::338339	CLEC4D	gene
gene::338376	IFNE	gene
gene::338382	RAB7B	gene
gene::338398	TAS2R60	gene
gene::3384	ICAM2	gene
gene::338440	ANO9	gene
gene::338442	HCAR2	gene
gene::3385	ICAM3	gene
gene::338557	FFAR4	gene
gene::338567	KCNK18	gene
gene::338596	ST8SIA6	gene
gene::338599	DUPD1	gene
gene::3386	ICAM4	gene
gene::338620	LOC338620	gene
gene::338645	LUZP2	gene
gene::338657	CCDC84	gene
gene::338661	TMEM225	gene
gene::338662	OR8D4	gene
gene::338667	LOC338667	gene
gene::338674	OR5F1	gene
gene::338675	OR5AP2	gene
gene::338692	ANKRD13D	gene
gene::338699	ANKRD42	gene
gene::338707	B4GALNT4	gene
gene::338751	OR52L1	gene
gene::338755	OR2AG2	gene
gene::338761	C1QL4	gene
gene::338773	TMEM119	gene
gene::338785	KRT79	gene
gene::338809	C12orf74	gene
gene::338811	FAM19A2	gene
gene::338821	SLCO1B7	gene
gene::338872	C1QTNF9	gene
gene::338879	RNASE10	gene
gene::338917	VSX2	gene
gene::338949	TMEM202	gene
gene::339	APOBEC1	gene
gene::339105	PRSS53	gene
gene::339122	RAB43	gene
gene::339123	JMJD8	gene
gene::339145	FAM92B	gene
gene::339168	TMEM95	gene
gene::339175	METTL2A	gene
gene::339184	CCDC144NL	gene
gene::339210	C17orf67	gene
gene::339221	ENPP7	gene
gene::339229	OXLD1	gene
gene::339230	CCDC137	gene
gene::339231	ARL16	gene
gene::339263	C17orf51	gene
gene::339287	MSL1	gene
gene::339291	LRRC30	gene
gene::339302	CPLX4	gene
gene::339318	ZNF181	gene
gene::339324	ZNF260	gene
gene::339327	ZNF546	gene
gene::339344	MYPOP	gene
gene::339345	NANOS2	gene
gene::339366	ADAMTSL5	gene
gene::339390	CLEC4G	gene
gene::339398	LINGO4	gene
gene::3394	IRF8	gene
gene::339403	RXFP4	gene
gene::339416	ANKRD45	gene
gene::339448	C1orf174	gene
gene::339451	KLHL17	gene
gene::339453	TMEM240	gene
gene::339456	TMEM52	gene
gene::339479	BRINP3	gene
gene::339487	ZBTB8OS	gene
gene::339488	TFAP2E	gene
gene::339500	ZNF678	gene
gene::339501	PRSS38	gene
gene::339512	C1orf110	gene
gene::339541	C1orf228	gene
gene::339559	ZFP69	gene
gene::3396	ICT1	gene
gene::339665	SLC35E4	gene
gene::339669	TEX33	gene
gene::3397	ID1	gene
gene::339745	SPOPL	gene
gene::339761	CYP27C1	gene
gene::339766	MROH2A	gene
gene::339768	ESPNL	gene
gene::339778	C2orf70	gene
gene::339779	PRR30	gene
gene::3398	ID2	gene
gene::339804	C2orf74	gene
gene::339829	CCDC39	gene
gene::339834	CCDC36	gene
gene::339855	KY	gene
gene::339862	LOC339862	gene
gene::339883	C3orf35	gene
gene::339896	GADL1	gene
gene::3399	ID3	gene
gene::339906	PRSS42	gene
gene::339965	CCDC158	gene
gene::339967	TMPRSS11A	gene
gene::339976	TRIML1	gene
gene::339977	LRRC66	gene
gene::339983	NAT8L	gene
gene::34	ACADM	gene
gene::3400	ID4	gene
gene::340024	SLC6A19	gene
gene::340061	TMEM173	gene
gene::340069	FAM170A	gene
gene::340075	ARSI	gene
gene::340085	LOC340085	gene
gene::340120	ANKRD34B	gene
gene::340146	SLC35D3	gene
gene::340152	ZC3H12D	gene
gene::340156	MYLK4	gene
gene::340168	DPPA5	gene
gene::340178	LOC340178	gene
gene::340204	CLPSL1	gene
gene::340205	TREML1	gene
gene::340252	ZNF680	gene
gene::340260	UNCX	gene
gene::340267	COL28A1	gene
gene::340273	ABCB5	gene
gene::340277	FAM221A	gene
gene::340307	CTAGE6	gene
gene::340335	LOC340335	gene
gene::340348	TSPAN33	gene
gene::340351	AGBL3	gene
gene::340359	KLHL38	gene
gene::340371	NRBP2	gene
gene::340385	ZNF517	gene
gene::340393	TMEM249	gene
gene::340419	RSPO2	gene
gene::340441	POTEA	gene
gene::340481	ZDHHC21	gene
gene::340485	ACER2	gene
gene::340526	RGAG4	gene
gene::340527	NHSL2	gene
gene::340529	PABPC1L2A	gene
gene::340533	KIAA2022	gene
gene::340542	BEX5	gene
gene::340543	TCEAL5	gene
gene::340547	VSIG1	gene
gene::340554	ZC3H12B	gene
gene::340562	SATL1	gene
gene::340578	DCAF12L2	gene
gene::340595	ZCCHC16	gene
gene::340596	LHFPL1	gene
gene::340602	CXorf67	gene
gene::340654	LIPM	gene
gene::340665	CYP26C1	gene
gene::340706	VWA2	gene
gene::340719	NANOS1	gene
gene::340745	LRIT2	gene
gene::340784	HMX3	gene
gene::340895	MALRD1	gene
gene::340900	EBLN1	gene
gene::340980	OR52B6	gene
gene::340990	OTOG	gene
gene::341	APOC1	gene
gene::341019	DCDC1	gene
gene::341032	C11orf53	gene
gene::341112	WARSP1	gene
gene::341116	MS4A10	gene
gene::341152	OR2AT4	gene
gene::341208	HEPHL1	gene
gene::341276	OR10A2	gene
gene::341277	OVCH2	gene
gene::341346	SMCO2	gene
gene::341350	OVCH1	gene
gene::341359	SYT10	gene
gene::341392	ACSM4	gene
gene::341405	ANKRD33	gene
gene::341416	OR6C2	gene
gene::341418	OR6C4	gene
gene::341567	H1FNT	gene
gene::341568	OR8S1	gene
gene::3416	IDE	gene
gene::341640	FREM2	gene
gene::341676	NEK5	gene
gene::3417	IDH1	gene
gene::341799	OR6S1	gene
gene::3418	IDH2	gene
gene::341880	SLC35F4	gene
gene::3419	IDH3A	gene
gene::341947	COX8C	gene
gene::3420	IDH3B	gene
gene::342035	GLDN	gene
gene::342096	GOLGA6A	gene
gene::3421	IDH3G	gene
gene::342125	TMC3	gene
gene::342132	ZNF774	gene
gene::342184	FMN1	gene
gene::3422	IDI1	gene
gene::3423	IDS	gene
gene::342346	C16orf96	gene
gene::342357	ZKSCAN2	gene
gene::342371	ATXN1L	gene
gene::342372	PKD1L3	gene
gene::3425	IDUA	gene
gene::342510	CD300E	gene
gene::342527	SMTNL2	gene
gene::342538	NACA2	gene
gene::342574	KRT27	gene
gene::3426	CFI	gene
gene::342618	SLFN14	gene
gene::342667	STAC2	gene
gene::3428	IFI16	gene
gene::342850	ANKRD62	gene
gene::342865	VSTM2B	gene
gene::342892	ZNF850	gene
gene::342897	NCCRP1	gene
gene::342898	SYCN	gene
gene::3429	IFI27	gene
gene::342900	LEUTX	gene
gene::342908	ZNF404	gene
gene::342909	ZNF284	gene
gene::342918	C19orf81	gene
gene::342926	ZNF677	gene
gene::342931	RFPL4A	gene
gene::342933	ZSCAN5B	gene
gene::342945	ZSCAN22	gene
gene::342977	NANOS3	gene
gene::342979	PALM3	gene
gene::343	AQP8	gene
gene::3430	IFI35	gene
gene::343035	RD3	gene
gene::343066	AADACL4	gene
gene::343068	PRAMEF5	gene
gene::343069	HNRNPCL1	gene
gene::343070	PRAMEF9	gene
gene::343071	PRAMEF10	gene
gene::343099	CCDC18	gene
gene::3431	SP110	gene
gene::343169	OR6F1	gene
gene::343171	OR2W3	gene
gene::343172	OR2T8	gene
gene::343173	OR2T3	gene
gene::343263	MYBPHL	gene
gene::3433	IFIT2	gene
gene::3434	IFIT1	gene
gene::343406	OR10R2	gene
gene::343413	FCRL6	gene
gene::343450	KCNT2	gene
gene::343472	BARHL2	gene
gene::343505	NBPF7	gene
gene::343521	TCTEX1D4	gene
gene::343563	OR2T29	gene
gene::343578	ARHGAP40	gene
gene::343637	RSPO4	gene
gene::343641	TGM6	gene
gene::3437	IFIT3	gene
gene::343702	XKR7	gene
gene::3439	IFNA1	gene
gene::343930	MSGN1	gene
gene::343990	KIAA1211L	gene
gene::344	APOC2	gene
gene::3440	IFNA2	gene
gene::344018	FIGLA	gene
gene::344022	NOTO	gene
gene::3441	IFNA4	gene
gene::344148	NCKAP5	gene
gene::344167	FOXI3	gene
gene::344191	EVX2	gene
gene::3442	IFNA5	gene
gene::3443	IFNA6	gene
gene::344387	CDKL4	gene
gene::3444	IFNA7	gene
gene::3445	IFNA8	gene
gene::344558	SH3RF3	gene
gene::344561	GPR148	gene
gene::3446	IFNA10	gene
gene::344657	LRRIQ4	gene
gene::344658	SAMD7	gene
gene::3447	IFNA13	gene
gene::344752	AADACL2	gene
gene::344758	GPR149	gene
gene::344787	ZNF860	gene
gene::3448	IFNA14	gene
gene::344805	TMPRSS7	gene
gene::344807	CD200R1L	gene
gene::344838	PAQR9	gene
gene::344892	RTP2	gene
gene::3449	IFNA16	gene
gene::344901	OSTN	gene
gene::344905	ATP13A5	gene
gene::345	APOC3	gene
gene::345062	PRSS48	gene
gene::345079	SOWAHB	gene
gene::3451	IFNA17	gene
gene::345193	LRIT3	gene
gene::3452	IFNA21	gene
gene::345222	MSANTD1	gene
gene::345274	SLC10A6	gene
gene::345275	HSD17B13	gene
gene::3454	IFNAR1	gene
gene::345456	PFN3	gene
gene::345462	ZNF879	gene
gene::3455	IFNAR2	gene
gene::345557	PLCXD3	gene
gene::3456	IFNB1	gene
gene::345611	IRGM	gene
gene::345643	MCIDAS	gene
gene::345651	ACTBL2	gene
gene::345757	FAM174A	gene
gene::345778	MTX3	gene
gene::3458	IFNG	gene
gene::345895	RSPH4A	gene
gene::3459	IFNGR1	gene
gene::345930	ECT2L	gene
gene::346	APOC4	gene
gene::3460	IFNGR2	gene
gene::346007	EYS	gene
gene::346157	ZNF391	gene
gene::346171	ZFP57	gene
gene::346288	SEPT14	gene
gene::346389	MACC1	gene
gene::346517	OR6V1	gene
gene::346525	OR2A12	gene
gene::346528	OR2A1	gene
gene::346562	GNAT3	gene
gene::346606	MOGAT3	gene
gene::346653	FAM71F2	gene
gene::346673	STRA8	gene
gene::346689	KLRG2	gene
gene::3467	IFNW1	gene
gene::346702	PRSS51	gene
gene::347	APOD	gene
gene::347051	SLC10A5	gene
gene::347088	ADGRD2	gene
gene::347148	QRFP	gene
gene::347168	OR1J1	gene
gene::347169	OR1B1	gene
