drugbank_id	entrez_gene_id	sources	pubmed_ids	actions	affinity_nM	license	urls
DB00370	3363	ChEMBL|DrugBank (target)	15771415|3419539	binding	265.0	CC BY-SA 3.0	
DB00370	4986	DrugBank (target)	12372565	agonist		CC BY-NC 4.0	
DB00370	6530	DrugBank (target)	15771415|9537821	binder		CC BY-NC 4.0	
DB00370	6531	DrugBank (target)	15771415|9537821	binder		CC BY-NC 4.0	
DB00370	6532	DrugBank (target)	15771415|9537821	binder		CC BY-NC 4.0	
DB00370	11255	DrugBank (target)	10762339|15771415|20945968|3419539	antagonist		CC BY-NC 4.0	
DB00371	1557	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00371	1571	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00371	2554	DrugBank (target)|DrugCentral (ChEMBL)	11752352|19244096|9067327	agonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL979
DB00371	2555	DrugBank (target)|DrugCentral (ChEMBL)	19244096|9067327	agonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL979
DB00371	2556	DrugBank (target)|DrugCentral (ChEMBL)	19244096|9067327	agonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL979
DB00371	2557	DrugBank (target)	19244096|9067327	agonist		CC BY-NC 4.0	
DB00371	2558	DrugBank (target)|DrugCentral (ChEMBL)	19244096|9067327	agonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL979
DB00371	2559	DrugBank (target)	19244096|9067327	agonist		CC BY-NC 4.0	
DB00371	2562	DrugCentral (ChEMBL)		agonist		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL979
DB00371	2566	DrugCentral (ChEMBL)		agonist		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL979
DB00371	5243	DrugBank (transporter)	12438524	inhibitor		CC BY-NC 4.0	
DB00372	1812	DrugBank (target)	17016423|17139284	antagonist		CC BY-NC 4.0	
DB00372	1813	DrugBank (target)	15469457|17016423|17139284	antagonist		CC BY-NC 4.0	
DB00372	1815	DrugBank (target)	17016423|17139284	antagonist		CC BY-NC 4.0	
DB00373	153	BindingDB|DrugBank (target)|DrugCentral (ChEMBL)	10433496|10870519|11752352|12221524|15655528|16315032|8864321	antagonist	5.35	CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL499
DB00373	154	DrugBank (target)|DrugCentral (ChEMBL)	10592235|11752352|16205624|8103526|8719802|9088585|9730867	antagonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL499
DB00373	155	BindingDB	15655528		158.0	CC BY 3.0	
DB00373	1557	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00373	1565	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00373	5243	DrugBank (transporter)	8953513	substrate		CC BY-NC 4.0	
DB00373	1258585	DrugBank (target)	10592235			CC BY-NC 4.0	
DB00374	1559	DrugBank (enzyme)	20133511	substrate		CC BY-NC 4.0	
DB00374	5467	DrugBank (target)	16239641	agonist		CC BY-NC 4.0	
DB00374	5739	DrugBank (target)|DrugCentral (ChEMBL)	11752352|15163595|18574748|20622039	agonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1237119
DB00374	64805	DrugBank (target)	17016423|17139284	agonist		CC BY-NC 4.0	
DB00376	1128	DrugBank (target)|DrugCentral (ChEMBL)	11752352|17016423|17139284|17631384|18685832|1994002|2432979|3208836	antagonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1490
DB00376	1129	DrugBank (target)|PDSP Ki	1346637|1635586|1994002|3208836	antagonist	28.95415	CC BY-NC 4.0	
DB00376	1131	DrugBank (target)	1635586|1994002|3208836	antagonist		CC BY-NC 4.0	
DB00376	1132	DrugBank (target)	1635586|1994002	antagonist		CC BY-NC 4.0	
DB00376	1133	ChEMBL|DrugBank (target)	1635586|1994002|9873472	antagonist	10.3	CC BY-SA 3.0	
DB00377	1544	DrugBank (enzyme)	15102873|15378559	substrate		CC BY-NC 4.0	
DB00377	1565	DrugBank (enzyme)	15102873|15378559|16192915	substrate		CC BY-NC 4.0	
DB00377	1576	DrugBank (enzyme)	15102873|15378559	substrate		CC BY-NC 4.0	
DB00377	3359	ChEMBL|DrugBank (target)|DrugCentral (ChEMBL)	11752352|14504060|14635083|14640928|14760130|15102873|15139789|15232725|15378559|16163194|17026451|17106506|19852528|24128813	antagonist	0.32	CC BY-SA 3.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1189679
DB00378	5241	DrugBank (target)|DrugCentral (ChEMBL)	11752352|15128769|16045524|436795|6827166|8486204	agonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200853
DB00379	196	DrugBank (target)	17327465	agonist		CC BY-NC 4.0	
DB00379	1544	DrugBank (enzyme)	19934256|9690950	inhibitor|substrate		CC BY-NC 4.0	
DB00379	1555	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00379	1565	DrugBank (enzyme)	19934256|9690950	substrate		CC BY-NC 4.0	
DB00379	1571	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00379	1576	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00379	6326	DrugCentral (ChEMBL)		blocker		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL558
DB00379	6329	DrugCentral (ChEMBL)		blocker		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL558
DB00379	6331	DrugBank (target)|DrugCentral (ChEMBL)	11196553|11752352|12123767|12604879|12650887|12676070|16168489	blocker|inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL558
DB00379	6335	DrugCentral (ChEMBL)		blocker		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL558
DB00379	6336	DrugCentral (ChEMBL)		blocker		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL558
DB00380	7153	DrugBank (target)	10194547|11046078|11179439|11332155|11752352|11984069|12911317|17115008|17652819	inhibitor		CC BY-NC 4.0	
DB00380	7155	DrugBank (target)	10592235|17016423|17139284			CC BY-NC 4.0	
DB00381	759	DrugBank (target)	11061585|11101200|11392054	inhibitor		CC BY-NC 4.0	
DB00381	774	DrugBank (target)	10374627|10525060|11426839|19634509|20097194|9249249	inhibitor		CC BY-NC 4.0	
DB00381	775	DrugBank (target)|DrugCentral (ChEMBL)	11752352	blocker|inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200984
DB00381	776	DrugBank (target)|DrugCentral (ChEMBL)	19029287	blocker|inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200984
DB00381	779	DrugBank (target)	16675661	inhibitor		CC BY-NC 4.0	
DB00381	781	DrugBank (target)	11752352	inhibitor		CC BY-NC 4.0	
DB00381	783	DrugBank (target)	11752352	inhibitor		CC BY-NC 4.0	
DB00381	1543	DrugBank (enzyme)	10805063|19934256	inhibitor		CC BY-NC 4.0	
DB00381	1544	DrugBank (enzyme)	10805063|19934256	inhibitor		CC BY-NC 4.0	
DB00381	1548	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB00381	1551	DrugBank (enzyme)		substrate		CC BY-NC 4.0	
DB00381	1555	DrugBank (enzyme)	10805063|19934256	inhibitor		CC BY-NC 4.0	
DB00381	1558	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB00381	1559	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB00381	1565	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB00381	1576	DrugBank (enzyme)	10805063|19934256	inhibitor|substrate		CC BY-NC 4.0	
DB00381	1577	DrugBank (enzyme)		substrate		CC BY-NC 4.0	
DB00381	5243	DrugBank (transporter)	11145223	inhibitor		CC BY-NC 4.0	
DB00381	6609	DrugBank (target)	21909365			CC BY-NC 4.0	
DB00381	55799	DrugBank (target)	10374627|10525060|11426839|19634509|20097194|9249249	inhibitor		CC BY-NC 4.0	
DB00381	100861540	DrugBank (enzyme)		substrate		CC BY-NC 4.0	
DB00382	43	BindingDB|ChEMBL|DrugBank (target)	10024872|10208549|10210906|10375753|10513568|10732965|11425559|11752352|12620072|12725862|12871155|15544504|15544507|15633997|15771436|16722663|16860785|16880719|17218977|18479118|18786825|22818849|23041347	inhibitor	64.22568000000001	CC BY-SA 3.0	
DB00382	590	BindingDB|DrugBank (target)	10375753|12871155|16722663|16860785|17218977	inhibitor	7.0	CC BY-NC 4.0	
DB00382	1145	ChEMBL	16279811		44.0	CC BY-SA 3.0	
DB00382	1544	DrugBank (enzyme)	12065442|19754423|19934256	substrate		CC BY-NC 4.0	
DB00382	5243	DrugBank (transporter)	12438524	inhibitor		CC BY-NC 4.0	
DB00382	6582	ChEMBL	21599003		680.0	CC BY-SA 3.0	
DB00383	1128	DrugBank (target)|DrugCentral (ChEMBL)	1426023|17016423|17139284|3247303	antagonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1495
DB00383	1129	DrugBank (target)	1426023|17016423|17139284|3247303	antagonist		CC BY-NC 4.0	
DB00383	1131	DrugBank (target)|DrugCentral (ChEMBL)	1426023|17016423|17139284|3247303	antagonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1495
DB00384	1544	DrugBank (enzyme)	19934256	inhibitor|substrate		CC BY-NC 4.0	
DB00384	6337	DrugBank (target)|DrugCentral (ChEMBL)	11509829|11752352|17016423|17139284|8772124	blocker|inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL585
DB00384	6338	DrugBank (target)|DrugCentral (ChEMBL)	11509829|17016423|17139284|8772124	blocker|inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL585
DB00384	6339	DrugBank (target)	11509829|17016423|17139284	inhibitor		CC BY-NC 4.0	
DB00384	6340	DrugBank (target)|DrugCentral (ChEMBL)	11509829|12827214|17016423|17139284|8772124	blocker|inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL585
DB00385	7153	DrugBank (target)|DrugCentral (ChEMBL)	11752352|16019763	inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1096885
DB00386	6571	DrugBank (target)	11752352|13438725|13505370|17016423|17139284	inhibitor		CC BY-NC 4.0	
DB00387	1128	DrugBank (target)|DrugCentral (ChEMBL)	1426023|17016423|17139284|2027917|20624420|2253700	antagonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1761
DB00387	1129	DrugBank (target)|PDSP Ki	1346637|1426023|17016423|17139284|2027917|20624420|2253700	antagonist	25.0	CC BY-NC 4.0	
DB00387	1131	DrugBank (target)	1426023|20624420	antagonist		CC BY-NC 4.0	
DB00387	1132	DrugBank (target)	1426023|17016423|17139284|20624420|2253700|7616431	antagonist		CC BY-NC 4.0	
DB00388	146	DrugBank (target)|DrugCentral (ChEMBL)		agonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1215
DB00388	147	DrugBank (target)|DrugCentral (ChEMBL)	11752352	agonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1215
DB00388	148	DrugBank (target)|DrugCentral (ChEMBL)	17584443|17658513	agonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1215
DB00388	1544	DrugBank (enzyme)	19934256	inducer		CC BY-NC 4.0	
DB00388	4128	DrugBank (enzyme)	10025828|8970507	substrate		CC BY-NC 4.0	
DB00389	1588	DrugBank (enzyme)	3398530	inhibitor		CC BY-NC 4.0	
DB00389	7173	DrugBank (target)|DrugCentral (literature)	11752352|1278093|17042691|18055877|476986|6706930|7528484|7952157	inhibitor		CC BY-NC 4.0	
DB00390	476	DrugBank (target)|DrugCentral (ChEMBL)	11272406|11309248|11324464|11515751|11687608	inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1751
DB00390	477	DrugCentral (ChEMBL)		inhibitor		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1751
DB00390	478	DrugCentral (ChEMBL)		inhibitor		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1751
DB00390	480	DrugCentral (ChEMBL)		inhibitor		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1751
DB00390	481	DrugCentral (ChEMBL)		inhibitor		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1751
DB00390	482	DrugCentral (ChEMBL)		inhibitor		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1751
DB00390	483	DrugCentral (ChEMBL)		inhibitor		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1751
DB00390	486	DrugCentral (ChEMBL)		inhibitor		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1751
DB00390	1576	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00390	1583	DrugBank (enzyme)	11309248|15249423|9886754	inhibitor		CC BY-NC 4.0	
DB00390	5243	DrugBank (transporter)	10227700|10746169|11181899|11785684|11890691|12699389|12788075|12948010|12948019|1359120|14698039|14706813|15032316|15180340|19631272|19806783|9927403	inducer|inhibitor|substrate		CC BY-NC 4.0	
DB00390	6579	DrugBank (transporter)	10600646|9294213	substrate		CC BY-NC 4.0	
DB00390	8647	DrugBank (transporter)	10617675	substrate		CC BY-NC 4.0	
DB00390	9376	DrugBank (transporter)	10224140	inhibitor		CC BY-NC 4.0	
DB00390	10599	DrugBank (transporter)	11257421|11408557|11451172|11818398|11883641|12101011	inhibitor|substrate		CC BY-NC 4.0	
DB00390	11309	DrugBank (transporter)	10973807	substrate		CC BY-NC 4.0	
DB00390	28231	DrugBank (transporter)	14993604	substrate		CC BY-NC 4.0	
DB00390	28234	DrugBank (transporter)	11159893	substrate		CC BY-NC 4.0	
DB00390	53919	DrugBank (transporter)	12351693	substrate		CC BY-NC 4.0	
DB00390	123264	DrugBank (transporter)	12719432	substrate		CC BY-NC 4.0	
DB00390	200931	DrugBank (transporter)	12719432	substrate		CC BY-NC 4.0	
DB00390	353189	DrugBank (transporter)	14993604	inhibitor		CC BY-NC 4.0	
DB00391	590	DrugBank (enzyme)	3823608|577162	inhibitor		CC BY-NC 4.0	
DB00391	760	BindingDB|ChEMBL	15686894|16134940|16459077|17228881|19124253|19520577|19824891|19846301|21208801|21251841|21757360|22285172|22424239|22883029|23391336|24792813		61.59706	CC BY-SA 3.0	
DB00391	765	BindingDB|ChEMBL	17228881|19824891|21208801		0.8	CC BY-SA 3.0	
DB00391	768	BindingDB|ChEMBL	16134940|17228881		37.76242	CC BY-SA 3.0	
DB00391	771	ChEMBL	15686894		3.9	CC BY-SA 3.0	
DB00391	1813	ChEMBL|DrugBank (target)	10206547|10987445|11752352|12010185|15689154|7518029	antagonist	78.23043	CC BY-SA 3.0	
DB00391	1814	ChEMBL|DrugBank (target)	10206547|10987445|14521403|15689154|18973551|19795811	antagonist	30.98387	CC BY-SA 3.0	
DB00392	590	DrugBank (enzyme)	15137175|21740955	inhibitor		CC BY-NC 4.0	
DB00392	1128	DrugBank (target)|DrugCentral (ChEMBL)	11752352|17016423|2236897|2904117	antagonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1206
DB00392	1129	DrugBank (target)	2236897|2904117	antagonist		CC BY-NC 4.0	
DB00392	116443	DrugBank (target)	12681372|17016423|17139284|2849655	antagonist		CC BY-NC 4.0	
DB00393	196	DrugBank (target)	17327465	agonist		CC BY-NC 4.0	
DB00393	775	DrugBank (target)|DrugCentral (ChEMBL)	11752352|17705883|19844625|20334460|20335610|20661350|8731425	blocker|inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1428
DB00393	776	DrugBank (target)|DrugCentral (ChEMBL)	17705883|19029287|19844625|20334460|20335610|20661350	blocker|inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1428
DB00393	778	DrugBank (target)	19844625|20334460|20335610|20661350	inhibitor		CC BY-NC 4.0	
DB00393	779	DrugBank (target)	16675661|17705883|19844625|20334460|20335610|20661350	inhibitor		CC BY-NC 4.0	
DB00393	782	DrugBank (target)	17705883|19844625|20334460|20335610|20661350	inhibitor		CC BY-NC 4.0	
DB00393	783	DrugBank (target)	11752352|17705883|19844625|20334460|20661350	inhibitor		CC BY-NC 4.0	
DB00393	784	DrugBank (target)	17705883|19844625|20334460|20335610|20661350	inhibitor		CC BY-NC 4.0	
DB00393	785	DrugBank (target)	17705883|19844625|20334460|20335610|20661350	inhibitor		CC BY-NC 4.0	
DB00393	1576	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00393	1577	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00393	4306	DrugBank (target)	18250364	antagonist		CC BY-NC 4.0	
DB00394	866	DrugBank (carrier)	11752352|7770804	binder		CC BY-NC 4.0	
DB00394	1577	DrugBank (enzyme)	19934256	inducer		CC BY-NC 4.0	
DB00394	2908	DrugBank (target)|DrugCentral (ChEMBL)	12010562|15860753|16507850	agonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1370
DB00395	1557	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00396	367	ChEMBL	10212133|12954062|20510622|8627601|9464360|9784110|9873735		10.40461	CC BY-SA 3.0	
DB00396	1543	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00396	1544	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00396	1545	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00396	1548	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00396	1551	DrugBank (enzyme)	19934256	inhibitor|substrate		CC BY-NC 4.0	
DB00396	1557	DrugBank (enzyme)	11259318|19934256	inhibitor|substrate		CC BY-NC 4.0	
DB00396	1558	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00396	1559	DrugBank (enzyme)	19515014|19934256	inhibitor|substrate		CC BY-NC 4.0	
DB00396	1565	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00396	1576	DrugBank (enzyme)	19934256	inducer|inhibitor|substrate		CC BY-NC 4.0	
DB00396	1577	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB00396	1586	DrugBank (enzyme)|DrugBank (target)	12596217|19934256	inhibitor		CC BY-NC 4.0	
DB00396	2099	DrugBank (target)	17103262|17118173|17203775|17341305|17415709	agonist		CC BY-NC 4.0	
DB00396	2908	ChEMBL	10212133|12954062|8627601|9464360|9784110|9873735		30.83243	CC BY-SA 3.0	
DB00396	4306	ChEMBL|DrugBank (target)	8282004|8709117	antagonist	0.39	CC BY-SA 3.0	
DB00396	4363	DrugBank (transporter)	10329417	inhibitor		CC BY-NC 4.0	
DB00396	4986	DrugBank (target)	8867260	activator		CC BY-NC 4.0	
DB00396	5241	ChEMBL|DrugBank (target)|DrugCentral (ChEMBL)	10212133|10743938|12781197|12954062|17013809|17015480|17109827|17138644|17169175|18553958|20510622|8627601|9464360|9464361|9506743|9667968|9784110|9873735	agonist	3.62761	CC BY-SA 3.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL103
DB00396	5243	DrugBank (transporter)	11181899|11716514|11784143|11785684|12387747|1360010|14985103|15290871|8621716	inducer|inhibitor|substrate		CC BY-NC 4.0	
DB00396	6462	ChEMBL	18330978		115.0	CC BY-SA 3.0	
DB00396	6554	DrugBank (transporter)	9486191	inhibitor		CC BY-NC 4.0	
DB00396	6580	DrugBank (transporter)	12110607|9830022	inhibitor		CC BY-NC 4.0	
DB00396	6581	DrugBank (transporter)	12110607|9830022	inhibitor		CC BY-NC 4.0	
DB00396	6582	DrugBank (transporter)	12110607|9830022	inhibitor		CC BY-NC 4.0	
DB00396	8647	DrugBank (transporter)	12739759	inhibitor		CC BY-NC 4.0	
DB00396	10280	ChEMBL	16033255		260.0	CC BY-SA 3.0	
DB00396	100861540	DrugBank (enzyme)	19934256	inhibitor|substrate		CC BY-NC 4.0	
DB00397	148	DrugBank (target)|DrugCentral (ChEMBL)	12163120|15163201|17016423|2881994|9164583	agonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201535
DB00397	150	DrugBank (target)	15608085|17016423|17139284	agonist		CC BY-NC 4.0	
DB00397	153	DrugBank (target)	1722692|2881994	agonist		CC BY-NC 4.0	
DB00397	154	DrugBank (target)	2881994	agonist		CC BY-NC 4.0	
DB00397	1544	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB00397	1812	DrugBank (target)	12873745	partial agonist		CC BY-NC 4.0	
DB00397	4128	DrugBank (enzyme)	3961266	inhibitor		CC BY-NC 4.0	
DB00397	6530	DrugCentral (ChEMBL)|PDSP Ki	12954796	releasing agent	40.17123	CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201535
DB00397	6531	PDSP Ki	12954796		301.96257		
DB00398	673	DrugBank (target)|DrugCentral (ChEMBL)	11752352|16609060|16880785|16901402|17575107|20812347	inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1336
DB00398	1022	ChEMBL|PubChem	18183025|19654408|22037378		787.2778599999999	CC BY-SA 3.0	
DB00398	1244	DrugBank (transporter)	19773380	inhibitor		CC BY-NC 4.0	
DB00398	1436	ChEMBL|PubChem	18183025|19654408|22037378		157.45557	CC BY-SA 3.0	
DB00398	1544	DrugBank (enzyme)	21350850	inhibitor		CC BY-NC 4.0	
DB00398	1551	DrugBank (enzyme)		substrate		CC BY-NC 4.0	
DB00398	1555	DrugBank (enzyme)	21350850	inhibitor|substrate		CC BY-NC 4.0	
DB00398	1557	DrugBank (enzyme)	21350850	inhibitor		CC BY-NC 4.0	
DB00398	1558	DrugBank (enzyme)	21350850	inhibitor|substrate		CC BY-NC 4.0	
DB00398	1559	DrugBank (enzyme)	21350850	inhibitor		CC BY-NC 4.0	
DB00398	1565	DrugBank (enzyme)	21350850	inhibitor		CC BY-NC 4.0	
DB00398	1576	DrugBank (enzyme)	19733976|20706860|21350850	inhibitor|substrate		CC BY-NC 4.0	
DB00398	1577	DrugBank (enzyme)		substrate		CC BY-NC 4.0	
DB00398	2051	ChEMBL	19654408|22037378		240.0	CC BY-SA 3.0	
DB00398	2053	ChEMBL	23726028		12.0	CC BY-SA 3.0	
DB00398	2260	DrugBank (target)	15466206|16507829|17016424	inhibitor		CC BY-NC 4.0	
DB00398	2321	ChEMBL|DrugBank (target)|DrugCentral (ChEMBL)|PubChem	15466206|16507829|17016424|18183025|19654408|22037378	inhibitor	174.32581000000002	CC BY-SA 3.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1336
DB00398	2322	ChEMBL|DrugBank (target)|DrugCentral (ChEMBL)	15711537|17205056|17229632|18077425|18183025|19654408|19754199|22037378	antagonist|inhibitor	21.686870000000003	CC BY-SA 3.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1336
DB00398	2324	ChEMBL|DrugBank (target)|DrugCentral (ChEMBL)	15711537|16133532|16474853|16729906|16757355|17296815|18077425|18183025|19654408|22037378	antagonist|inhibitor	46.58887	CC BY-SA 3.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1336
DB00398	2872	ChEMBL	15711537|18183025|19654408|22037378		153.08848	CC BY-SA 3.0	
DB00398	3357	ChEMBL	22694093		56.0	CC BY-SA 3.0	
DB00398	3358	ChEMBL	22694093		417.0	CC BY-SA 3.0	
DB00398	3791	ChEMBL|DrugBank (target)|DrugCentral (ChEMBL)|PubChem	15711537|16418310|16446323|16503817|16757355|16824050|18077425|18183025|19654408|22037378	antagonist|inhibitor	217.13457999999997	CC BY-SA 3.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1336
DB00398	3815	DrugBank (target)|DrugCentral (ChEMBL)	17102120|17178882|17229632|17272980|17545544	antagonist|inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1336
DB00398	4593	ChEMBL|PubChem	18183025|19654408|22037378		731.04372	CC BY-SA 3.0	
